venda_id,data_venda,ano,mes,ano_mes,trimestre,dia_semana,produto_id,produto,categoria,quantidade,preco_unitario,desconto,custo_unitario,custo_total,valor_total,lucro,margem_pct,regiao,cidade,canal,forma_pagamento,cliente_id
111290,2024-01-18,2024,1,2024-01,T1,Thursday,1011,Luminaria,Casa e Decoracao,1,96.53,0.0,45.44,45.44,96.53,51.09,52.9,Centro-Oeste,Goiania,Loja Fisica,Cartao De Debito,561
106428,2024-01-18,2024,1,2024-01,T1,Thursday,1020,Bicicleta,Esportes,5,932.48,0.0,640.91,3204.55,4662.4,1457.85,31.3,Sudeste,Sao Paulo,Loja Fisica,Dinheiro,297
108419,2024-01-18,2024,1,2024-01,T1,Thursday,1021,Perfume,Beleza,1,235.41,0.05,98.2,98.2,223.64,125.44,56.1,Sul,Florianopolis,App,Dinheiro,599
103505,2024-01-18,2024,1,2024-01,T1,Thursday,1013,Almofada,Casa e Decoracao,3,33.06,0.0,20.74,62.22,99.18,36.96,37.3,Norte,Manaus,App,Dinheiro,266
103438,2024-01-18,2024,1,2024-01,T1,Thursday,1008,Tenis,Vestuario,1,405.85,0.0,97.94,97.94,405.85,307.91,75.9,Sudeste,Rio de Janeiro,E-commerce,Cartao De Credito,63
104670,2024-01-18,2024,1,2024-01,T1,Thursday,1017,Azeite Extra Virgem,Alimentos,1,66.45,0.0,28.79,28.79,66.45,37.66,56.7,Sudeste,Sao Paulo,E-commerce,Pix,89
109540,2024-01-19,2024,1,2024-01,T1,Friday,1020,Bicicleta,Esportes,2,932.48,0.05,640.91,1281.82,1771.71,489.89,27.7,Sudeste,Sao Paulo,E-commerce,Cartao De Debito,554
110192,2024-01-19,2024,1,2024-01,T1,Friday,1018,Bola de Futebol,Esportes,1,150.12,0.05,53.27,53.27,142.61,89.34,62.6,Sudeste,Sao Paulo,E-commerce,Cartao De Debito,460
100435,2024-01-19,2024,1,2024-01,T1,Friday,1015,Cafe Especial,Alimentos,2,67.68,0.0,26.46,52.92,135.36,82.44,60.9,Sul,Curitiba,E-commerce,Cartao De Debito,644
105871,2024-01-19,2024,1,2024-01,T1,Friday,1010,Vestido,Vestuario,1,301.62,0.0,92.56,92.56,301.62,209.06,69.3,Sul,Curitiba,E-commerce,Pix,738
103234,2024-01-19,2024,1,2024-01,T1,Friday,1002,Fone de Ouvido,Eletronicos,3,636.23,0.0,64.73,194.19,1908.69,1714.5,89.8,Centro-Oeste,Brasilia,App,Cartao De Debito,655
109371,2024-01-19,2024,1,2024-01,T1,Friday,1004,Tablet,Eletronicos,1,958.97,0.0,701.26,701.26,958.97,257.71,26.9,Nordeste,Fortaleza,App,Pix,793
101648,2024-01-19,2024,1,2024-01,T1,Friday,1008,Tenis,Vestuario,3,405.85,0.1,97.94,293.82,1095.8,801.98,73.2,Sul,Curitiba,Loja Fisica,Pix,754
103476,2024-01-19,2024,1,2024-01,T1,Friday,1010,Vestido,Vestuario,1,301.62,0.1,92.56,92.56,271.46,178.9,65.9,Sul,Porto Alegre,App,Boleto,497
106739,2024-01-19,2024,1,2024-01,T1,Friday,1002,Fone de Ouvido,Eletronicos,1,636.23,0.0,64.73,64.73,636.23,571.5,89.8,Sudeste,Sao Paulo,App,Boleto,389
104142,2024-01-20,2024,1,2024-01,T1,Saturday,1010,Vestido,Vestuario,3,301.62,0.0,92.56,277.68,904.86,627.18,69.3,Sudeste,Rio de Janeiro,E-commerce,Cartao De Debito,59
108462,2024-01-20,2024,1,2024-01,T1,Saturday,1002,Fone de Ouvido,Eletronicos,1,636.23,0.05,64.73,64.73,604.42,539.69,89.3,Nordeste,Nao Informado,E-commerce,Boleto,124
107000,2024-01-20,2024,1,2024-01,T1,Saturday,1017,Azeite Extra Virgem,Alimentos,1,66.45,0.15,28.79,28.79,56.48,27.69,49.0,Sudeste,Rio de Janeiro,App,Cartao De Credito,193
103174,2024-01-20,2024,1,2024-01,T1,Saturday,1017,Azeite Extra Virgem,Alimentos,1,66.45,0.0,28.79,28.79,66.45,37.66,56.7,Sudeste,Nao Informado,Loja Fisica,Dinheiro,610
108534,2024-01-20,2024,1,2024-01,T1,Saturday,1015,Cafe Especial,Alimentos,1,67.68,0.15,26.46,26.46,57.53,31.07,54.0,Sudeste,Rio de Janeiro,E-commerce,Cartao De Credito,697
102957,2024-01-20,2024,1,2024-01,T1,Saturday,1020,Bicicleta,Esportes,1,932.48,0.0,640.91,640.91,932.48,291.57,31.3,Nordeste,Fortaleza,App,Cartao De Credito,131
100942,2024-01-20,2024,1,2024-01,T1,Saturday,1012,Jogo de Panelas,Casa e Decoracao,1,378.74,0.05,165.95,165.95,359.8,193.85,53.9,Nordeste,Recife,App,Cartao De Debito,144
110345,2024-01-20,2024,1,2024-01,T1,Saturday,1016,Chocolate Premium,Alimentos,1,58.81,0.0,12.14,12.14,58.81,46.67,79.4,Sudeste,Rio de Janeiro,App,Pix,782
109915,2024-01-20,2024,1,2024-01,T1,Saturday,1011,Luminaria,Casa e Decoracao,4,96.53,0.0,45.44,181.76,386.12,204.36,52.9,Sudeste,Sao Paulo,E-commerce,Cartao De Debito,187
108267,2024-01-20,2024,1,2024-01,T1,Saturday,1021,Perfume,Beleza,1,235.41,0.0,98.2,98.2,235.41,137.21,58.3,Norte,Manaus,Loja Fisica,Boleto,12
100250,2024-01-20,2024,1,2024-01,T1,Saturday,1002,Fone de Ouvido,Eletronicos,1,636.23,0.0,64.73,64.73,636.23,571.5,89.8,Sudeste,Belo Horizonte,E-commerce,Pix,381
101188,2024-01-21,2024,1,2024-01,T1,Sunday,1016,Chocolate Premium,Alimentos,1,58.81,0.0,12.14,12.14,58.81,46.67,79.4,Norte,Belem,E-commerce,Dinheiro,349
100805,2024-01-21,2024,1,2024-01,T1,Sunday,1001,Notebook,Eletronicos,4,3581.1,0.0,2220.02,8880.08,14324.4,5444.32,38.0,Sudeste,Belo Horizonte,App,Pix,679
109445,2024-01-21,2024,1,2024-01,T1,Sunday,1004,Tablet,Eletronicos,4,958.97,0.2,701.26,2805.04,3068.7,263.66,8.6,Sudeste,Sao Paulo,E-commerce,Boleto,603
107573,2024-01-21,2024,1,2024-01,T1,Sunday,1022,Kit Skincare,Beleza,2,143.23,0.0,61.92,123.84,286.46,162.62,56.8,Sudeste,Belo Horizonte,Loja Fisica,Pix,468
111262,2024-01-21,2024,1,2024-01,T1,Sunday,1007,Calca Jeans,Vestuario,3,180.96,0.0,75.6,226.8,542.88,316.08,58.2,Sul,Florianopolis,App,Boleto,719
103997,2024-01-21,2024,1,2024-01,T1,Sunday,1019,Halteres,Esportes,1,290.04,0.0,107.57,107.57,290.04,182.47,62.9,Nordeste,Recife,App,Cartao De Debito,688
109460,2024-01-21,2024,1,2024-01,T1,Sunday,1011,Luminaria,Casa e Decoracao,3,96.53,0.0,45.44,136.32,289.59,153.27,52.9,Sudeste,Nao Informado,Loja Fisica,Boleto,12
110393,2024-01-21,2024,1,2024-01,T1,Sunday,1019,Halteres,Esportes,5,290.04,0.0,107.57,537.85,1450.2,912.35,62.9,Sul,Curitiba,App,Dinheiro,522
102264,2024-01-21,2024,1,2024-01,T1,Sunday,1006,Camiseta,Vestuario,1,50.18,0.0,25.27,25.27,50.18,24.91,49.6,Norte,Belem,E-commerce,Cartao De Credito,232
110731,2024-01-22,2024,1,2024-01,T1,Monday,1001,Notebook,Eletronicos,1,3581.1,0.0,2220.02,2220.02,3581.1,1361.08,38.0,Sudeste,Sao Paulo,App,Dinheiro,740
100130,2024-01-22,2024,1,2024-01,T1,Monday,1010,Vestido,Vestuario,2,301.62,0.0,92.56,185.12,603.24,418.12,69.3,Sul,Porto Alegre,E-commerce,Pix,194
102298,2024-01-22,2024,1,2024-01,T1,Monday,1001,Notebook,Eletronicos,1,3581.1,0.0,2220.02,2220.02,3581.1,1361.08,38.0,Nordeste,Fortaleza,E-commerce,Boleto,62
103566,2024-01-22,2024,1,2024-01,T1,Monday,1003,Smart TV,Eletronicos,1,2850.57,0.0,2035.31,2035.31,2850.57,815.26,28.6,Sudeste,Belo Horizonte,Loja Fisica,Cartao De Debito,640
105781,2024-01-22,2024,1,2024-01,T1,Monday,1002,Fone de Ouvido,Eletronicos,1,636.23,0.1,64.73,64.73,572.61,507.88,88.7,Centro-Oeste,Goiania,Loja Fisica,Dinheiro,357
106436,2024-01-22,2024,1,2024-01,T1,Monday,1005,Mouse Gamer,Eletronicos,1,204.85,0.1,43.5,43.5,184.36,140.86,76.4,Sudeste,Sao Paulo,App,Boleto,182
110160,2024-01-22,2024,1,2024-01,T1,Monday,1017,Azeite Extra Virgem,Alimentos,1,66.45,0.0,28.79,28.79,66.45,37.66,56.7,Nordeste,Recife,App,Boleto,60
108694,2024-01-22,2024,1,2024-01,T1,Monday,1012,Jogo de Panelas,Casa e Decoracao,1,378.74,0.05,165.95,165.95,359.8,193.85,53.9,Nordeste,Fortaleza,E-commerce,Pix,518
106445,2024-01-22,2024,1,2024-01,T1,Monday,1016,Chocolate Premium,Alimentos,1,58.81,0.2,12.14,12.14,47.05,34.91,74.2,Nordeste,Fortaleza,E-commerce,Cartao De Debito,410
100348,2024-01-22,2024,1,2024-01,T1,Monday,1020,Bicicleta,Esportes,1,932.48,0.05,640.91,640.91,885.86,244.95,27.7,Sudeste,Rio de Janeiro,Loja Fisica,Boleto,564
110820,2024-01-23,2024,1,2024-01,T1,Tuesday,1020,Bicicleta,Esportes,1,932.48,0.05,640.91,640.91,885.86,244.95,27.7,Sudeste,Sao Paulo,Loja Fisica,Pix,576
102797,2024-01-23,2024,1,2024-01,T1,Tuesday,1013,Almofada,Casa e Decoracao,4,33.06,0.0,20.74,82.96,132.24,49.28,37.3,Sudeste,Rio de Janeiro,Loja Fisica,Cartao De Credito,486
109296,2024-01-23,2024,1,2024-01,T1,Tuesday,1000,Smartphone,Eletronicos,1,1360.88,0.0,1004.62,1004.62,1360.88,356.26,26.2,Sul,Curitiba,App,Cartao De Debito,391
108464,2024-01-23,2024,1,2024-01,T1,Tuesday,1023,Secador de Cabelo,Beleza,1,179.55,0.05,72.83,72.83,170.57,97.74,57.3,Centro-Oeste,Goiania,E-commerce,Boleto,127
104174,2024-01-23,2024,1,2024-01,T1,Tuesday,1015,Cafe Especial,Alimentos,1,67.68,0.0,26.46,26.46,67.68,41.22,60.9,Sudeste,Sao Paulo,E-commerce,Cartao De Credito,784
107755,2024-01-23,2024,1,2024-01,T1,Tuesday,1013,Almofada,Casa e Decoracao,2,33.06,0.05,20.74,41.48,62.81,21.33,34.0,Nordeste,Fortaleza,App,Boleto,78
103910,2024-01-23,2024,1,2024-01,T1,Tuesday,1011,Luminaria,Casa e Decoracao,2,96.53,0.0,45.44,90.88,193.06,102.18,52.9,Sudeste,Sao Paulo,E-commerce,Pix,197
106896,2024-01-23,2024,1,2024-01,T1,Tuesday,1018,Bola de Futebol,Esportes,1,150.12,0.05,53.27,53.27,142.61,89.34,62.6,Norte,Manaus,E-commerce,Dinheiro,664
107159,2024-01-23,2024,1,2024-01,T1,Tuesday,1008,Tenis,Vestuario,1,405.85,0.05,97.94,97.94,385.56,287.62,74.6,Nordeste,Recife,Loja Fisica,Cartao De Credito,226
105982,2024-01-23,2024,1,2024-01,T1,Tuesday,1019,Halteres,Esportes,1,290.04,0.0,107.57,107.57,290.04,182.47,62.9,Nordeste,Fortaleza,E-commerce,Dinheiro,193
111062,2024-01-24,2024,1,2024-01,T1,Wednesday,1002,Fone de Ouvido,Eletronicos,2,636.23,0.0,64.73,129.46,1272.46,1143.0,89.8,Norte,Manaus,Loja Fisica,Dinheiro,687
104807,2024-01-24,2024,1,2024-01,T1,Wednesday,1011,Luminaria,Casa e Decoracao,2,96.53,0.0,45.44,90.88,193.06,102.18,52.9,Sul,Porto Alegre,Loja Fisica,Dinheiro,183
111108,2024-01-24,2024,1,2024-01,T1,Wednesday,1000,Smartphone,Eletronicos,2,1360.88,0.1,1004.62,2009.24,2449.58,440.34,18.0,Nordeste,Salvador,App,Boleto,225
110930,2024-01-24,2024,1,2024-01,T1,Wednesday,1016,Chocolate Premium,Alimentos,5,58.81,0.1,12.14,60.7,264.65,203.95,77.1,Sudeste,Belo Horizonte,App,Cartao De Credito,343
103900,2024-01-24,2024,1,2024-01,T1,Wednesday,1002,Fone de Ouvido,Eletronicos,1,636.23,0.0,64.73,64.73,636.23,571.5,89.8,Nordeste,Fortaleza,App,Dinheiro,283
104426,2024-01-24,2024,1,2024-01,T1,Wednesday,1017,Azeite Extra Virgem,Alimentos,5,66.45,0.0,28.79,143.95,332.25,188.3,56.7,Sudeste,Rio de Janeiro,Loja Fisica,Boleto,291
104480,2024-01-24,2024,1,2024-01,T1,Wednesday,1019,Halteres,Esportes,1,290.04,0.0,107.57,107.57,290.04,182.47,62.9,Sul,Florianopolis,App,Boleto,103
106699,2024-01-24,2024,1,2024-01,T1,Wednesday,1002,Fone de Ouvido,Eletronicos,4,636.23,0.1,64.73,258.92,2290.43,2031.51,88.7,Sudeste,Rio de Janeiro,E-commerce,Pix,156
111390,2024-01-24,2024,1,2024-01,T1,Wednesday,1008,Tenis,Vestuario,4,405.85,0.05,97.94,391.76,1542.23,1150.47,74.6,Sudeste,Belo Horizonte,Loja Fisica,Cartao De Credito,438
103884,2024-01-24,2024,1,2024-01,T1,Wednesday,1003,Smart TV,Eletronicos,1,2850.57,0.15,2035.31,2035.31,2422.98,387.67,16.0,Sudeste,Sao Paulo,E-commerce,Pix,567
109104,2024-01-24,2024,1,2024-01,T1,Wednesday,1006,Camiseta,Vestuario,2,50.18,0.05,25.27,50.54,95.34,44.8,47.0,Sul,Porto Alegre,E-commerce,Pix,83
106584,2024-01-24,2024,1,2024-01,T1,Wednesday,1015,Cafe Especial,Alimentos,1,67.68,0.05,26.46,26.46,64.3,37.84,58.8,Sul,Porto Alegre,E-commerce,Pix,780
108555,2024-01-25,2024,1,2024-01,T1,Thursday,1017,Azeite Extra Virgem,Alimentos,1,66.45,0.05,28.79,28.79,63.13,34.34,54.4,Centro-Oeste,Goiania,App,Dinheiro,724
101619,2024-01-25,2024,1,2024-01,T1,Thursday,1004,Tablet,Eletronicos,3,958.97,0.15,701.26,2103.78,2445.37,341.59,14.0,Centro-Oeste,Brasilia,Loja Fisica,Cartao De Credito,230
105788,2024-01-25,2024,1,2024-01,T1,Thursday,1007,Calca Jeans,Vestuario,1,180.96,0.0,75.6,75.6,180.96,105.36,58.2,Nordeste,Recife,App,Pix,34
111666,2024-01-25,2024,1,2024-01,T1,Thursday,1006,Camiseta,Vestuario,1,50.18,0.2,25.27,25.27,40.14,14.87,37.0,Nordeste,Salvador,App,Boleto,557
100500,2024-01-25,2024,1,2024-01,T1,Thursday,1011,Luminaria,Casa e Decoracao,4,96.53,0.2,45.44,181.76,308.9,127.14,41.2,Sudeste,Rio de Janeiro,Loja Fisica,Dinheiro,107
102122,2024-01-25,2024,1,2024-01,T1,Thursday,1000,Smartphone,Eletronicos,3,1360.88,0.0,1004.62,3013.86,4082.64,1068.78,26.2,Nordeste,Recife,Loja Fisica,Boleto,260
104289,2024-01-25,2024,1,2024-01,T1,Thursday,1009,Jaqueta,Vestuario,1,173.9,0.0,132.38,132.38,173.9,41.52,23.9,Sul,Curitiba,E-commerce,Cartao De Credito,772
109700,2024-01-25,2024,1,2024-01,T1,Thursday,1011,Luminaria,Casa e Decoracao,1,96.53,0.0,45.44,45.44,96.53,51.09,52.9,Centro-Oeste,Goiania,App,Dinheiro,68
104695,2024-01-25,2024,1,2024-01,T1,Thursday,1012,Jogo de Panelas,Casa e Decoracao,3,378.74,0.05,165.95,497.85,1079.41,581.56,53.9,Norte,Manaus,App,Dinheiro,415
102603,2024-01-25,2024,1,2024-01,T1,Thursday,1004,Tablet,Eletronicos,1,958.97,0.0,701.26,701.26,958.97,257.71,26.9,Sudeste,Sao Paulo,App,Dinheiro,304
104748,2024-01-25,2024,1,2024-01,T1,Thursday,1015,Cafe Especial,Alimentos,1,67.68,0.1,26.46,26.46,60.91,34.45,56.6,Nordeste,Salvador,App,Pix,382
109932,2024-01-25,2024,1,2024-01,T1,Thursday,1017,Azeite Extra Virgem,Alimentos,1,66.45,0.0,28.79,28.79,66.45,37.66,56.7,Norte,Belem,E-commerce,Pix,652
108174,2024-01-25,2024,1,2024-01,T1,Thursday,1001,Notebook,Eletronicos,1,3581.1,0.0,2220.02,2220.02,3581.1,1361.08,38.0,Centro-Oeste,Goiania,App,Pix,432
107674,2024-01-25,2024,1,2024-01,T1,Thursday,1020,Bicicleta,Esportes,5,932.48,0.0,640.91,3204.55,4662.4,1457.85,31.3,Sudeste,Sao Paulo,App,Cartao De Debito,242
109926,2024-01-26,2024,1,2024-01,T1,Friday,1006,Camiseta,Vestuario,1,50.18,0.0,25.27,25.27,50.18,24.91,49.6,Sudeste,Belo Horizonte,E-commerce,Boleto,59
102470,2024-01-26,2024,1,2024-01,T1,Friday,1002,Fone de Ouvido,Eletronicos,1,636.23,0.0,64.73,64.73,636.23,571.5,89.8,Sul,Curitiba,Loja Fisica,Pix,629
106561,2024-01-26,2024,1,2024-01,T1,Friday,1018,Bola de Futebol,Esportes,1,150.12,0.15,53.27,53.27,127.6,74.33,58.3,Nordeste,Fortaleza,App,Cartao De Credito,583
111477,2024-01-26,2024,1,2024-01,T1,Friday,1002,Fone de Ouvido,Eletronicos,1,636.23,0.0,64.73,64.73,636.23,571.5,89.8,Sul,Porto Alegre,Loja Fisica,Cartao De Debito,332
100563,2024-01-26,2024,1,2024-01,T1,Friday,1014,Cortina,Casa e Decoracao,2,210.43,0.0,80.34,160.68,420.86,260.18,61.8,Sudeste,Rio de Janeiro,Loja Fisica,Pix,306
104393,2024-01-26,2024,1,2024-01,T1,Friday,1011,Luminaria,Casa e Decoracao,3,96.53,0.15,45.44,136.32,246.15,109.83,44.6,Centro-Oeste,Goiania,E-commerce,Cartao De Debito,508
109368,2024-01-26,2024,1,2024-01,T1,Friday,1012,Jogo de Panelas,Casa e Decoracao,1,378.74,0.15,165.95,165.95,321.93,155.98,48.5,Sudeste,Sao Paulo,App,Pix,561
109969,2024-01-26,2024,1,2024-01,T1,Friday,1001,Notebook,Eletronicos,1,3581.1,0.05,2220.02,2220.02,3402.04,1182.02,34.7,Sul,Florianopolis,E-commerce,Pix,549
107779,2024-01-26,2024,1,2024-01,T1,Friday,1022,Kit Skincare,Beleza,1,143.23,0.05,61.92,61.92,136.07,74.15,54.5,Sudeste,Belo Horizonte,App,Dinheiro,29
105894,2024-01-26,2024,1,2024-01,T1,Friday,1012,Jogo de Panelas,Casa e Decoracao,1,378.74,0.0,165.95,165.95,378.74,212.79,56.2,Sudeste,Rio de Janeiro,Loja Fisica,Cartao De Credito,278
101315,2024-01-26,2024,1,2024-01,T1,Friday,1011,Luminaria,Casa e Decoracao,1,96.53,0.0,45.44,45.44,96.53,51.09,52.9,Sudeste,Belo Horizonte,Loja Fisica,Dinheiro,785
109227,2024-01-26,2024,1,2024-01,T1,Friday,1002,Fone de Ouvido,Eletronicos,1,636.23,0.1,64.73,64.73,572.61,507.88,88.7,Sudeste,Sao Paulo,E-commerce,Boleto,113
103226,2024-01-26,2024,1,2024-01,T1,Friday,1005,Mouse Gamer,Eletronicos,2,204.85,0.05,43.5,87.0,389.22,302.22,77.6,Sudeste,Sao Paulo,E-commerce,Cartao De Debito,592
107900,2024-01-26,2024,1,2024-01,T1,Friday,1013,Almofada,Casa e Decoracao,2,33.06,0.0,20.74,41.48,66.12,24.64,37.3,Sudeste,Sao Paulo,App,Pix,82
108074,2024-01-27,2024,1,2024-01,T1,Saturday,1012,Jogo de Panelas,Casa e Decoracao,1,378.74,0.0,165.95,165.95,378.74,212.79,56.2,Sudeste,Belo Horizonte,App,Cartao De Credito,738
105393,2024-01-27,2024,1,2024-01,T1,Saturday,1021,Perfume,Beleza,2,235.41,0.15,98.2,196.4,400.2,203.8,50.9,Nordeste,Recife,Loja Fisica,Dinheiro,697
111507,2024-01-27,2024,1,2024-01,T1,Saturday,1004,Tablet,Eletronicos,2,958.97,0.0,701.26,1402.52,1917.94,515.42,26.9,Nordeste,Fortaleza,E-commerce,Pix,697
105797,2024-01-27,2024,1,2024-01,T1,Saturday,1016,Chocolate Premium,Alimentos,3,58.81,0.2,12.14,36.42,141.14,104.72,74.2,Sul,Curitiba,E-commerce,Dinheiro,422
102661,2024-01-27,2024,1,2024-01,T1,Saturday,1001,Notebook,Eletronicos,1,3581.1,0.05,2220.02,2220.02,3402.04,1182.02,34.7,Sudeste,Sao Paulo,Loja Fisica,Cartao De Credito,710
102485,2024-01-27,2024,1,2024-01,T1,Saturday,1022,Kit Skincare,Beleza,1,143.23,0.0,61.92,61.92,143.23,81.31,56.8,Sul,Florianopolis,E-commerce,Pix,772
108706,2024-01-27,2024,1,2024-01,T1,Saturday,1017,Azeite Extra Virgem,Alimentos,1,66.45,0.1,28.79,28.79,59.81,31.02,51.9,Nordeste,Fortaleza,Loja Fisica,Dinheiro,531
100024,2024-01-27,2024,1,2024-01,T1,Saturday,1001,Notebook,Eletronicos,1,3581.1,0.0,2220.02,2220.02,3581.1,1361.08,38.0,Sul,Porto Alegre,Loja Fisica,Boleto,564
102186,2024-01-27,2024,1,2024-01,T1,Saturday,1021,Perfume,Beleza,1,235.41,0.1,98.2,98.2,211.87,113.67,53.7,Sudeste,Belo Horizonte,Loja Fisica,Cartao De Credito,65
106976,2024-01-27,2024,1,2024-01,T1,Saturday,1011,Luminaria,Casa e Decoracao,1,96.53,0.0,45.44,45.44,96.53,51.09,52.9,Sudeste,Belo Horizonte,App,Pix,105
104586,2024-01-27,2024,1,2024-01,T1,Saturday,1017,Azeite Extra Virgem,Alimentos,3,66.45,0.1,28.79,86.37,179.42,93.05,51.9,Sul,Porto Alegre,Loja Fisica,Pix,239
109949,2024-01-27,2024,1,2024-01,T1,Saturday,1019,Halteres,Esportes,1,290.04,0.1,107.57,107.57,261.04,153.47,58.8,Norte,Manaus,Loja Fisica,Pix,345
104879,2024-01-27,2024,1,2024-01,T1,Saturday,1002,Fone de Ouvido,Eletronicos,4,636.23,0.0,64.73,258.92,2544.92,2286.0,89.8,Sudeste,Belo Horizonte,App,Cartao De Debito,426
109881,2024-01-28,2024,1,2024-01,T1,Sunday,1005,Mouse Gamer,Eletronicos,4,204.85,0.15,43.5,174.0,696.49,522.49,75.0,Sudeste,Rio de Janeiro,App,Boleto,148
106211,2024-01-28,2024,1,2024-01,T1,Sunday,1013,Almofada,Casa e Decoracao,3,33.06,0.05,20.74,62.22,94.22,32.0,34.0,Sudeste,Rio de Janeiro,E-commerce,Dinheiro,544
100186,2024-01-28,2024,1,2024-01,T1,Sunday,1016,Chocolate Premium,Alimentos,1,58.81,0.0,12.14,12.14,58.81,46.67,79.4,Sul,Porto Alegre,E-commerce,Pix,739
109425,2024-01-28,2024,1,2024-01,T1,Sunday,1000,Smartphone,Eletronicos,1,1360.88,0.0,1004.62,1004.62,1360.88,356.26,26.2,Centro-Oeste,Goiania,E-commerce,Cartao De Credito,655
103789,2024-01-28,2024,1,2024-01,T1,Sunday,1020,Bicicleta,Esportes,5,932.48,0.1,640.91,3204.55,4196.16,991.61,23.6,Sudeste,Rio de Janeiro,Loja Fisica,Cartao De Credito,140
101362,2024-01-28,2024,1,2024-01,T1,Sunday,1021,Perfume,Beleza,1,235.41,0.0,98.2,98.2,235.41,137.21,58.3,Centro-Oeste,Goiania,App,Pix,513
104696,2024-01-28,2024,1,2024-01,T1,Sunday,1012,Jogo de Panelas,Casa e Decoracao,2,378.74,0.0,165.95,331.9,757.48,425.58,56.2,Sul,Curitiba,Loja Fisica,Pix,682
105107,2024-01-28,2024,1,2024-01,T1,Sunday,1011,Luminaria,Casa e Decoracao,1,96.53,0.0,45.44,45.44,96.53,51.09,52.9,Nordeste,Salvador,Loja Fisica,Pix,46
